6.5747 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
18.2672 	EXP 	New trial (rep=0, index=4): OrderedDict([('dog', 'dog/2.jpg'), ('Cond', 'b')])
18.3136 	DATA 	Keypress: a
18.3333 	EXP 	DogImage: autoDraw = False
18.3333 	EXP 	DogImage2: autoDraw = False
18.3333 	EXP 	DogImage: image = 'dog/2.jpg'
18.3333 	EXP 	DogImage2: image = 'dog/2.jpg'
18.3333 	EXP 	DogImage: autoDraw = True
18.3333 	EXP 	DogImage2: autoDraw = True
18.5532 	EXP 	New trial (rep=0, index=5): OrderedDict([('dog', 'dog/5.jpg'), ('Cond', 'a')])
18.6013 	DATA 	Keypress: a
18.6219 	EXP 	DogImage: autoDraw = False
18.6219 	EXP 	DogImage2: autoDraw = False
18.6219 	EXP 	DogImage: image = 'dog/5.jpg'
18.6219 	EXP 	DogImage2: image = 'dog/5.jpg'
18.6219 	EXP 	DogImage: autoDraw = True
18.6219 	EXP 	DogImage2: autoDraw = True
18.8262 	EXP 	New trial (rep=1, index=0): OrderedDict([('dog', 'dog/5.jpg'), ('Cond', 'a')])
18.8742 	DATA 	Keypress: a
18.8989 	EXP 	DogImage: autoDraw = False
18.8989 	EXP 	DogImage2: autoDraw = False
18.8989 	EXP 	DogImage: image = 'dog/5.jpg'
18.8989 	EXP 	DogImage2: image = 'dog/5.jpg'
18.8989 	EXP 	DogImage: autoDraw = True
18.8989 	EXP 	DogImage2: autoDraw = True
19.0669 	EXP 	New trial (rep=1, index=1): OrderedDict([('dog', 'dog/2.jpg'), ('Cond', 'b')])
19.1100 	DATA 	Keypress: a
19.1321 	EXP 	DogImage: autoDraw = False
19.1321 	EXP 	DogImage2: autoDraw = False
19.1321 	EXP 	DogImage: image = 'dog/2.jpg'
19.1321 	EXP 	DogImage2: image = 'dog/2.jpg'
19.1321 	EXP 	DogImage: autoDraw = True
19.1321 	EXP 	DogImage2: autoDraw = True
19.3271 	EXP 	New trial (rep=1, index=2): OrderedDict([('dog', 'dog/3.jpg'), ('Cond', 'a')])
19.3623 	DATA 	Keypress: a
19.3826 	EXP 	DogImage: autoDraw = False
19.3826 	EXP 	DogImage2: autoDraw = False
19.3826 	EXP 	DogImage: image = 'dog/3.jpg'
19.3826 	EXP 	DogImage2: image = 'dog/3.jpg'
19.3826 	EXP 	DogImage: autoDraw = True
19.3826 	EXP 	DogImage2: autoDraw = True
20.3833 	EXP 	DogImage: autoDraw = False
20.3833 	EXP 	DogImage2: autoDraw = False
20.8346 	EXP 	New trial (rep=1, index=3): OrderedDict([('dog', 'dog/4.jpg'), ('Cond', 'b')])
20.8786 	DATA 	Keypress: a
20.9004 	EXP 	DogImage: autoDraw = False
20.9004 	EXP 	DogImage2: autoDraw = False
20.9004 	EXP 	DogImage: image = 'dog/4.jpg'
20.9004 	EXP 	DogImage2: image = 'dog/4.jpg'
20.9004 	EXP 	DogImage: autoDraw = True
20.9004 	EXP 	DogImage2: autoDraw = True
21.2846 	EXP 	New trial (rep=1, index=4): OrderedDict([('dog', 'dog/6.jpg'), ('Cond', 'b')])
21.3328 	DATA 	Keypress: a
21.3534 	EXP 	DogImage: autoDraw = False
21.3534 	EXP 	DogImage2: autoDraw = False
21.3534 	EXP 	DogImage: image = 'dog/6.jpg'
21.3534 	EXP 	DogImage2: image = 'dog/6.jpg'
21.3534 	EXP 	DogImage: autoDraw = True
21.3534 	EXP 	DogImage2: autoDraw = True
21.5932 	EXP 	New trial (rep=1, index=5): OrderedDict([('dog', 'dog/1.jpg'), ('Cond', 'a')])
21.6299 	DATA 	Keypress: a
21.6503 	EXP 	DogImage: autoDraw = False
21.6503 	EXP 	DogImage2: autoDraw = False
21.6503 	EXP 	DogImage: image = 'dog/1.jpg'
21.6503 	EXP 	DogImage2: image = 'dog/1.jpg'
21.6503 	EXP 	DogImage: autoDraw = True
21.6503 	EXP 	DogImage2: autoDraw = True
21.8711 	EXP 	New trial (rep=2, index=0): OrderedDict([('dog', 'dog/2.jpg'), ('Cond', 'b')])
21.9139 	DATA 	Keypress: a
21.9336 	EXP 	DogImage: autoDraw = False
21.9336 	EXP 	DogImage2: autoDraw = False
21.9336 	EXP 	DogImage: image = 'dog/2.jpg'
21.9336 	EXP 	DogImage2: image = 'dog/2.jpg'
21.9336 	EXP 	DogImage: autoDraw = True
21.9336 	EXP 	DogImage2: autoDraw = True
22.1718 	EXP 	New trial (rep=2, index=1): OrderedDict([('dog', 'dog/5.jpg'), ('Cond', 'a')])
22.2178 	DATA 	Keypress: a
22.2381 	EXP 	DogImage: autoDraw = False
22.2381 	EXP 	DogImage2: autoDraw = False
22.2381 	EXP 	DogImage: image = 'dog/5.jpg'
22.2381 	EXP 	DogImage2: image = 'dog/5.jpg'
22.2381 	EXP 	DogImage: autoDraw = True
22.2381 	EXP 	DogImage2: autoDraw = True
22.4355 	EXP 	New trial (rep=2, index=2): OrderedDict([('dog', 'dog/6.jpg'), ('Cond', 'b')])
22.4847 	DATA 	Keypress: a
22.5054 	EXP 	DogImage: autoDraw = False
22.5054 	EXP 	DogImage2: autoDraw = False
22.5054 	EXP 	DogImage: image = 'dog/6.jpg'
22.5054 	EXP 	DogImage2: image = 'dog/6.jpg'
22.5054 	EXP 	DogImage: autoDraw = True
22.5054 	EXP 	DogImage2: autoDraw = True
22.7246 	EXP 	New trial (rep=2, index=3): OrderedDict([('dog', 'dog/3.jpg'), ('Cond', 'a')])
22.7603 	DATA 	Keypress: a
22.7838 	EXP 	DogImage: autoDraw = False
22.7838 	EXP 	DogImage2: autoDraw = False
22.7838 	EXP 	DogImage: image = 'dog/3.jpg'
22.7838 	EXP 	DogImage2: image = 'dog/3.jpg'
22.7838 	EXP 	DogImage: autoDraw = True
22.7838 	EXP 	DogImage2: autoDraw = True
23.0080 	EXP 	New trial (rep=2, index=4): OrderedDict([('dog', 'dog/4.jpg'), ('Cond', 'b')])
23.0545 	DATA 	Keypress: a
23.0744 	EXP 	DogImage: autoDraw = False
23.0744 	EXP 	DogImage2: autoDraw = False
23.0744 	EXP 	DogImage: image = 'dog/4.jpg'
23.0744 	EXP 	DogImage2: image = 'dog/4.jpg'
23.0744 	EXP 	DogImage: autoDraw = True
23.0744 	EXP 	DogImage2: autoDraw = True
23.3356 	EXP 	New trial (rep=2, index=5): OrderedDict([('dog', 'dog/1.jpg'), ('Cond', 'a')])
23.3740 	DATA 	Keypress: a
23.3944 	EXP 	DogImage: autoDraw = False
23.3944 	EXP 	DogImage2: autoDraw = False
23.3944 	EXP 	DogImage: image = 'dog/1.jpg'
23.3944 	EXP 	DogImage2: image = 'dog/1.jpg'
23.3944 	EXP 	DogImage: autoDraw = True
23.3944 	EXP 	DogImage2: autoDraw = True
23.6548 	DATA 	Keypress: a
23.6708 	EXP 	DogImage: autoDraw = False
23.6708 	EXP 	DogImage2: autoDraw = False
23.9555 	EXP 	window1: mouseVisible = True
